Date,Rainfall_mm,River_Level_m,Temperature_C,Humidity_pct
2017-10-17,14.59,2.263,17.8,45.32
2017-10-18,9.88,3.367,16.46,49.9
2017-10-19,3.92,4.095,17.01,50.62
2017-10-20,2.99,3.908,15.88,45.49
2017-10-21,5.12,4.252,17.06,50.48
2017-10-22,1.79,4.449,17.72,43.95
2017-10-23,9.14,4.274,18.04,44.04
2017-10-24,6.35,4.91,17.86,50.08
2017-10-25,2.43,4.442,15.75,42.36
2017-10-26,2.44,3.647,16.98,47.16
2017-10-27,2.7,3.615,16.92,51.07
2017-10-28,5.83,3.802,16.31,51.43
2017-10-29,24.53,3.752,16.83,46.35
2017-10-30,15.46,5.482,17.71,50.85
2017-10-31,2.77,6.063,19.16,44.63
2017-11-01,10.43,5.687,16.84,46.19
2017-11-02,11.98,6.435,16.72,49.07
2017-11-03,2.26,6.891,17.29,49.7
2017-11-04,10.68,7.047,18.28,45.63
2017-11-05,17.18,7.24,19.22,54.56
2017-11-06,0.63,6.877,17.96,43.55
2017-11-07,20.0,5.651,16.65,49.56
2017-11-08,1.42,7.189,16.92,50.2
2017-11-09,5.37,6.403,18.4,44.59
2017-11-10,5.6,5.751,19.26,54.03
2017-11-11,7.36,6.03,20.14,48.07
2017-11-12,8.69,5.843,17.2,50.82
2017-11-13,0.0,5.068,18.58,51.75
2017-11-14,3.98,5.072,17.47,46.65
2017-11-15,6.1,3.925,17.67,48.04
2017-11-16,14.42,4.085,17.64,56.2
2017-11-17,7.69,4.847,18.36,51.57
2017-11-18,0.0,5.028,17.87,43.94
2017-11-19,3.21,4.786,21.3,51.39
2017-11-20,6.01,4.093,18.43,52.46
2017-11-21,2.33,4.626,19.95,53.49
2017-11-22,7.5,4.601,18.37,47.11
2017-11-23,5.73,4.576,21.33,53.3
2017-11-24,15.04,3.845,19.51,51.17
2017-11-25,11.12,4.422,20.07,54.61
2017-11-26,5.06,5.13,18.72,55.76
2017-11-27,23.52,5.459,20.36,55.73
2017-11-28,0.0,6.813,19.79,59.04
2017-11-29,9.43,6.692,19.15,61.7
2017-11-30,7.22,6.785,18.53,52.02
2017-12-01,6.88,6.988,19.44,54.58
2017-12-02,6.08,6.352,19.44,58.26
2017-12-03,6.89,5.564,20.71,55.96
2017-12-04,4.93,5.958,19.68,48.49
2017-12-05,1.04,4.329,18.07,56.39
2017-12-06,10.44,4.621,20.72,60.99
2017-12-07,5.48,4.648,21.44,53.42
2017-12-08,1.93,4.675,18.57,58.59
2017-12-09,16.89,4.164,22.12,52.53
2017-12-10,0.32,4.959,21.79,61.18
2017-12-11,11.24,4.576,19.84,59.63
2017-12-12,20.86,4.955,19.44,57.53
2017-12-13,5.48,6.523,21.69,58.31
2017-12-14,32.14,6.215,19.35,55.4
2017-12-15,1.4,8.47,20.14,63.25
2017-12-16,4.69,8.352,19.58,58.16
2017-12-17,1.74,7.347,20.98,62.4
2017-12-18,6.25,7.679,22.52,58.35
2017-12-19,0.96,6.932,21.52,68.17
2017-12-20,0.48,5.337,22.25,66.59
2017-12-21,2.14,5.027,20.96,68.48
2017-12-22,1.51,2.764,21.5,69.17
2017-12-23,0.32,2.527,20.26,61.03
2017-12-24,5.42,2.447,21.47,60.63
2017-12-25,0.21,2.422,20.91,69.7
2017-12-26,0.0,2.071,21.58,63.54
2017-12-27,1.4,2.024,21.6,66.81
2017-12-28,4.14,1.992,21.6,62.79
2017-12-29,2.99,2.178,24.11,63.19
2017-12-30,0.0,2.438,23.85,67.83
2017-12-31,0.28,2.477,23.59,59.78
2018-01-01,0.47,1.71,24.05,68.38
2018-01-02,1.71,1.96,23.76,67.95
2018-01-03,1.89,2.068,22.41,65.13
2018-01-04,3.31,2.129,22.39,67.13
2018-01-05,1.95,2.02,22.84,67.95
2018-01-06,2.49,1.84,22.48,68.46
2018-01-07,0.0,2.322,21.73,70.16
2018-01-08,1.8,2.262,23.15,65.98
2018-01-09,3.95,2.242,21.38,76.86
2018-01-10,1.19,2.382,23.16,68.49
2018-01-11,0.21,2.314,22.11,69.05
2018-01-12,2.14,1.869,23.11,75.61
2018-01-13,9.2,2.178,23.47,64.62
2018-01-14,0.0,2.757,23.01,76.24
2018-01-15,0.0,2.693,21.8,71.05
2018-01-16,2.99,2.527,22.34,69.51
2018-01-17,3.02,2.472,24.06,68.07
2018-01-18,3.47,2.519,23.13,67.94
2018-01-19,0.0,2.816,24.33,71.05
2018-01-20,0.55,2.678,23.86,73.23
2018-01-21,1.7,2.072,23.73,74.58
2018-01-22,0.71,2.276,24.36,73.83
2018-01-23,0.08,2.172,23.41,71.81
2018-01-24,0.96,1.858,24.56,77.67
2018-01-25,4.4,1.801,23.82,81.99
2018-01-26,2.82,2.073,26.85,78.75
2018-01-27,2.13,2.002,23.26,73.5
2018-01-28,1.06,2.313,24.11,76.38
2018-01-29,0.86,2.231,24.23,76.87
2018-01-30,2.55,2.149,23.27,80.28
2018-01-31,1.97,2.312,25.42,74.75
2018-02-01,2.93,2.521,24.33,73.15
2018-02-02,0.25,2.365,22.45,79.74
2018-02-03,4.12,2.209,25.6,77.84
2018-02-04,0.32,2.507,24.34,73.57
2018-02-05,3.64,2.257,24.94,79.29
2018-02-06,6.06,2.343,25.79,82.96
2018-02-07,0.0,2.75,24.81,75.63
2018-02-08,1.38,2.61,24.87,75.3
2018-02-09,3.28,2.588,27.77,78.32
2018-02-10,1.88,2.684,23.22,80.53
2018-02-11,6.5,2.484,24.15,78.52
2018-02-12,3.07,2.882,24.41,82.39
2018-02-13,0.9,3.028,27.35,80.02
2018-02-14,1.36,2.896,24.97,82.51
2018-02-15,0.0,2.647,25.92,77.55
2018-02-16,0.0,2.604,25.26,76.26
2018-02-17,2.15,2.242,26.39,79.15
2018-02-18,2.04,2.19,25.83,76.35
2018-02-19,3.56,2.005,26.15,81.83
2018-02-20,6.14,2.004,27.24,74.77
2018-02-21,0.0,2.181,26.45,79.67
2018-02-22,0.0,2.472,25.32,80.37
2018-02-23,4.69,2.353,26.42,78.29
2018-02-24,2.32,2.694,28.57,80.7
2018-02-25,3.01,2.658,26.77,81.83
2018-02-26,0.77,2.818,26.4,85.8
2018-02-27,25.9,3.4965,24.92,79.05
2018-02-28,8.17,4.175,27.06,83.42
2018-03-01,15.2,4.896,27.25,84.19
2018-03-02,13.16,6.134,26.73,82.62
2018-03-03,23.64,6.883,26.57,81.35
2018-03-04,7.22,8.304,29.33,79.58
2018-03-05,0.0,8.667,27.39,88.84
2018-03-06,31.54,8.699,27.81,83.5
2018-03-07,1.75,9.036,26.67,82.47
2018-03-08,27.7,8.539,26.51,89.92
2018-03-09,12.9,9.648,27.3,84.34
2018-03-10,6.14,9.67,26.57,91.43
2018-03-11,0.47,8.308,26.68,79.66
2018-03-12,14.3,7.621,27.22,83.31
2018-03-13,7.7,8.83,26.27,80.01
2018-03-14,17.87,6.901,27.03,83.86
2018-03-15,1.85,8.168,26.91,83.93
2018-03-16,0.67,6.017,27.82,83.03
2018-03-17,11.22,5.026,26.26,84.64
2018-03-18,2.68,5.593,24.89,83.33
2018-03-19,0.58,5.62,26.6,84.3
2018-03-20,12.21,4.428,27.32,82.42
2018-03-21,12.67,4.963,27.9,89.08
2018-03-22,5.25,4.696,26.26,81.47
2018-03-23,6.91,4.543,27.5,85.48
2018-03-24,2.97,5.293,28.11,81.31
2018-03-25,24.12,4.729,27.73,82.41
2018-03-26,13.76,6.194,26.2,82.76
2018-03-27,13.27,7.41,26.31,84.57
2018-03-28,5.72,7.402,27.43,85.51
2018-03-29,0.0,6.859,28.62,81.68
2018-03-30,14.37,6.5,27.01,83.76
2018-03-31,0.0,7.024,26.83,82.02
2018-04-01,37.42,6.779,25.63,81.88
2018-04-02,26.49,7.957,26.63,88.38
2018-04-03,13.3,9.204,26.27,80.78
2018-04-04,1.44,9.06,27.01,85.16
2018-04-05,7.6,8.743,25.46,90.0
2018-04-06,2.63,9.329,26.64,88.48
2018-04-07,4.37,8.241,25.95,86.1
2018-04-08,8.77,8.691,27.88,84.72
2018-04-09,19.1,6.478,26.07,86.93
2018-04-10,2.42,5.86,26.34,85.77
2018-04-11,36.39,4.926,27.18,88.86
2018-04-12,10.3,7.754,26.43,84.12
2018-04-13,4.81,8.165,29.22,87.45
2018-04-14,7.84,8.177,27.77,83.38
2018-04-15,0.53,8.339,26.83,89.95
2018-04-16,15.61,7.704,27.16,83.69
2018-04-17,26.61,7.327,24.41,79.22
2018-04-18,11.24,7.4215,27.97,84.2
2018-04-19,11.9,7.516,27.23,86.15
2018-04-20,4.68,7.492,26.61,88.62
2018-04-21,15.23,7.691,27.22,80.63
2018-04-22,24.13,8.127,27.31,78.25
2018-04-23,0.0,9.909,26.17,84.84
2018-04-24,0.47,8.794,26.93,84.61
2018-04-25,16.7,6.652,27.57,78.83
2018-04-26,7.97,7.133,26.93,81.93
2018-04-27,10.04,6.597,26.19,81.91
2018-04-28,0.82,7.082,26.7,85.07
2018-04-29,14.31,6.159,27.74,81.19
2018-04-30,11.03,5.394,27.1,80.96
2018-05-01,4.45,6.249,25.11,82.43
2018-05-02,25.05,6.647,26.81,77.77
2018-05-03,5.74,7.151,26.63,87.42
2018-05-04,12.0,6.966,27.3,84.33
2018-05-05,11.76,6.981,26.12,79.23
2018-05-06,19.23,7.889,25.66,77.78
2018-05-07,1.89,8.142,24.61,77.8
2018-05-08,11.14,8.0405,25.23,82.47
2018-05-09,2.72,7.939,27.08,77.47
2018-05-10,3.13,6.466,26.02,79.53
2018-05-11,9.54,6.188,25.66,74.98
2018-05-12,4.26,5.75,27.0,81.45
2018-05-13,3.42,5.334,26.74,81.33
2018-05-14,9.35,4.285,24.85,78.8
2018-05-15,7.41,4.672,26.73,79.69
2018-05-16,12.26,4.287,23.81,81.25
2018-05-17,8.84,4.971,25.86,79.12
2018-05-18,2.42,5.431,25.68,80.7
2018-05-19,17.19,5.09,26.43,74.6
2018-05-20,0.13,6.028,25.59,78.98
2018-05-21,9.49,5.773,24.9,78.16
2018-05-22,27.72,5.776,24.91,80.91
2018-05-23,5.58,7.43,27.7,77.12
2018-05-24,6.9,6.787,25.02,76.46
2018-05-25,4.3,6.786,25.47,74.8
2018-05-26,3.54,6.763,22.78,80.67
2018-05-27,15.72,5.737,23.9,68.84
2018-05-28,5.93,7.161,25.17,77.15
2018-05-29,3.75,6.813,22.97,75.26
2018-05-30,1.58,4.926,25.06,74.47
2018-05-31,2.61,4.753,23.71,73.74
2018-06-01,1.91,4.188,23.32,74.26
2018-06-02,2.2,4.005,23.55,75.55
2018-06-03,0.0,3.87,25.73,71.43
2018-06-04,6.55,2.594,24.46,73.91
2018-06-05,0.0,2.587,23.14,74.24
2018-06-06,2.57,2.396,24.74,70.01
2018-06-07,5.32,2.503,24.72,74.07
2018-06-08,0.0,2.725,23.43,73.31
2018-06-09,0.0,2.538,24.69,69.52
2018-06-10,1.32,2.448,24.65,68.02
2018-06-11,0.68,2.464,24.42,68.83
2018-06-12,3.36,1.95,22.81,71.34
2018-06-13,5.56,2.167,22.22,70.38
2018-06-14,2.04,2.344,21.63,74.46
2018-06-15,1.13,2.383,22.58,68.84
2018-06-16,7.19,2.257,22.78,66.94
2018-06-17,0.0,2.81,22.78,71.24
2018-06-18,2.13,2.755,22.94,65.99
2018-06-19,0.0,2.885,24.63,66.22
2018-06-20,0.0,2.808,22.47,65.92
2018-06-21,0.31,2.166,22.68,58.92
2018-06-22,1.45,2.324,20.83,69.28
2018-06-23,6.43,2.093,24.79,70.05
2018-06-24,1.85,2.231,21.16,69.64
2018-06-25,0.6,2.263,21.68,72.2
2018-06-26,0.85,2.087,23.0,70.73
2018-06-27,0.55,2.277,22.46,64.86
2018-06-28,3.31,2.275,23.77,68.84
2018-06-29,1.89,2.467,22.76,64.88
2018-06-30,3.5,2.67,21.88,63.55
2018-07-01,2.54,2.154,22.91,62.22
2018-07-02,6.32,2.16,22.95,63.34
2018-07-03,0.0,2.649,21.04,64.78
2018-07-04,0.0,2.824,22.58,68.2
2018-07-05,0.52,2.75,21.31,65.3
2018-07-06,0.8,2.329,21.34,60.45
2018-07-07,0.75,2.059,21.5,59.29
2018-07-08,0.0,2.054,20.89,63.79
2018-07-09,2.26,1.77,20.75,64.45
2018-07-10,1.51,1.497,22.09,65.09
2018-07-11,5.12,1.562,19.49,60.26
2018-07-12,1.52,1.916,19.87,62.14
2018-07-13,1.5,2.345,21.52,62.96
2018-07-14,0.69,2.144,20.69,56.01
2018-07-15,0.71,2.349,21.67,60.56
2018-07-16,1.63,2.243,20.96,62.11
2018-07-17,2.22,2.101,19.18,60.6
2018-07-18,0.0,2.322,20.5,58.5
2018-07-19,0.0,1.822,20.89,66.24
2018-07-20,1.58,1.719,20.51,63.88
2018-07-21,2.17,1.761,19.72,57.79
2018-07-22,1.26,1.784,19.84,56.88
2018-07-23,2.71,1.747,19.47,59.23
2018-07-24,3.38,1.99,18.63,56.64
2018-07-25,0.81,2.184,18.41,60.31
2018-07-26,0.81,2.063,20.19,52.39
2018-07-27,0.41,2.233,18.85,55.16
2018-07-28,2.15,2.275,20.22,57.63
2018-07-29,4.29,2.113,18.97,58.29
2018-07-30,2.38,2.373,18.18,50.53
2018-07-31,0.0,2.344,19.01,51.82
2018-08-01,0.2,2.0,21.44,49.36
2018-08-02,1.89,1.92,19.18,51.48
2018-08-03,0.0,2.007,19.85,49.98
2018-08-04,1.21,2.04,19.3,55.14
2018-08-05,2.57,2.073,17.66,53.93
2018-08-06,2.5,1.941,20.44,52.51
2018-08-07,0.57,1.832,18.68,52.77
2018-08-08,4.34,2.025,17.55,56.01
2018-08-09,3.37,2.277,18.28,49.03
2018-08-10,2.19,2.372,18.52,46.11
2018-08-11,1.36,2.206,19.41,53.77
2018-08-12,2.64,2.47,17.92,50.21
2018-08-13,3.04,2.405,21.15,48.08
2018-08-14,0.86,2.664,17.53,52.55
2018-08-15,1.59,2.634,19.02,44.74
2018-08-16,6.12,2.297,16.38,47.84
2018-08-17,1.9,2.654,18.17,43.01
2018-08-18,0.0,2.458,18.6,50.72
2018-08-19,5.15,2.388,17.06,54.44
2018-08-20,3.99,2.6055,19.62,47.78
2018-08-21,0.32,2.823,18.51,46.91
2018-08-22,1.68,2.866,17.7,54.43
2018-08-23,0.69,2.674,18.39,50.75
2018-08-24,0.0,2.431,17.32,55.81
2018-08-25,0.96,2.151,19.12,48.96
2018-08-26,0.0,2.247,18.84,48.96
2018-08-27,2.46,1.805,18.15,52.43
2018-08-28,0.23,1.669,18.34,47.47
2018-08-29,3.85,1.726,16.21,48.48
2018-08-30,3.76,1.929,19.11,40.3
2018-08-31,0.75,2.012,17.5,52.61
2018-09-01,3.12,2.142,18.58,48.41
2018-09-02,5.59,2.501,18.27,46.76
2018-09-03,4.34,2.799,18.49,49.65
2018-09-04,0.04,2.96,16.4,43.24
2018-09-05,0.03,3.033,16.49,44.99
2018-09-06,8.86,2.56,19.63,48.17
2018-09-07,1.14,3.015,15.83,46.52
2018-09-08,4.46,3.131,16.22,47.6
2018-09-09,5.6,3.281,17.33,46.89
2018-09-10,1.5,2.921,17.3,47.92
2018-09-11,11.27,2.857,16.69,41.96
2018-09-12,0.0,3.729,17.82,49.66
2018-09-13,0.0,3.814,18.08,44.28
2018-09-14,1.44,3.025,17.14,45.81
2018-09-15,0.46,3.208,16.87,43.76
2018-09-16,4.83,2.839,17.1,44.62
2018-09-17,8.72,2.849,16.6,46.1
2018-09-18,0.0,3.433,15.39,47.55
2018-09-19,2.4,3.0134999999999996,17.37,47.98
2018-09-20,0.0,2.594,17.82,46.52
2018-09-21,0.62,2.638,16.89,43.39
2018-09-22,2.96,2.516,14.77,46.24
2018-09-23,2.19,2.626,16.45,45.82
2018-09-24,3.09,2.647,17.92,45.24
2018-09-25,6.99,2.092,15.57,46.64
2018-09-26,4.52,2.51,17.7,41.2
2018-09-27,0.43,2.883,16.56,40.0
2018-09-28,6.95,2.842,16.98,48.57
2018-09-29,5.98,3.164,16.31,44.61
2018-09-30,5.6,3.475,15.87,46.25
2018-10-01,3.73,3.815,18.44,42.41
2018-10-02,17.29,3.957,17.82,48.82
2018-10-03,19.34,4.839,17.66,46.1
2018-10-04,8.26,6.021,17.93,44.54
2018-10-05,5.48,6.632,17.53,45.97
2018-10-06,6.85,6.451,17.98,40.0
2018-10-07,1.46,6.696,16.39,46.32
2018-10-08,16.0,6.263,18.44,49.71
2018-10-09,1.91,7.197,18.37,46.26
2018-10-10,2.22,6.001,17.47,45.93
2018-10-11,5.25,4.534,16.82,44.49
2018-10-12,8.73,4.328,15.91,48.77
2018-10-13,4.47,4.385,17.38,49.29
2018-10-14,0.0,4.365,18.86,44.39
2018-10-15,16.56,4.462,16.03,46.85
2018-10-16,9.55,4.346,18.24,46.57
2018-10-17,1.83,4.953,16.77,47.18
2018-10-18,14.35,5.011,16.89,43.77
2018-10-19,2.83,5.675,16.13,49.63
2018-10-20,25.76,5.089,16.58,48.02
2018-10-21,21.48,6.873,18.01,50.06
2018-10-22,19.73,8.475,18.17,43.23
2018-10-23,1.89,8.310500000000001,17.67,43.55
2018-10-24,4.12,8.146,16.96,53.04
2018-10-25,3.0,8.506,16.4,50.45
2018-10-26,6.03,7.454,17.6,44.72
2018-10-27,1.46,7.678,17.21,49.92
2018-10-28,5.41,6.122999999999999,17.83,46.08
2018-10-29,7.0,4.568,17.34,42.55
2018-10-30,19.01,3.392,17.41,41.52
2018-10-31,6.17,4.83,17.91,47.94
2018-11-01,8.47,5.057,18.15,52.87
2018-11-02,8.01,5.618,19.07,52.94
2018-11-03,7.88,5.39,17.56,52.35
2018-11-04,15.37,6.218,18.49,51.26
2018-11-05,7.44,6.914,19.8,49.92
2018-11-06,3.06,6.939,18.62,52.64
2018-11-07,16.24,5.644,19.26,43.36
2018-11-08,5.29,6.481,17.53,52.58
2018-11-09,9.58,6.325,17.49,46.47
2018-11-10,49.2,6.335,18.11,47.32
2018-11-11,0.53,9.86,18.27,52.38
2018-11-12,15.25,8.57,19.45,53.31
2018-11-13,16.22,9.152,17.71,48.94
2018-11-14,0.91,10.168,18.41,52.95
2018-11-15,4.82,9.077,19.64,52.95
2018-11-16,1.66,9.054,18.84,50.58
2018-11-17,0.0,8.171,18.68,52.23
2018-11-18,17.13,4.281,19.0,58.27
2018-11-19,0.74,5.743,17.7,51.45
2018-11-20,0.55,4.612,17.75,51.82
2018-11-21,3.37,3.235,17.37,53.28
2018-11-22,3.77,3.387,19.23,52.56
2018-11-23,7.49,3.385,20.01,55.76
2018-11-24,2.89,3.992,19.93,58.07
2018-11-25,5.04,4.079,20.38,53.21
2018-11-26,9.54,2.982,20.76,51.67
2018-11-27,8.62,3.823,19.53,60.46
2018-11-28,15.14,4.536,19.39,55.19
2018-11-29,2.35,5.389,21.01,50.01
2018-11-30,15.03,5.411,18.91,61.01
2018-12-01,4.52,5.975,18.5,59.11
2018-12-02,37.6,6.013,19.42,60.84
2018-12-03,0.0,8.628,19.38,60.65
2018-12-04,24.53,7.677,19.96,64.59
2018-12-05,8.81,9.255,19.14,53.86
2018-12-06,17.32,8.594,20.44,54.9
2018-12-07,11.82,9.785,19.58,56.13
2018-12-08,10.92,9.513,21.46,56.36
2018-12-09,4.85,10.126,19.12,58.62
2018-12-10,7.54,7.347,20.25,57.1
2018-12-11,11.73,7.965,20.14,55.33
2018-12-12,6.6,7.034,20.79,56.61
2018-12-13,26.02,6.8,21.57,58.68
2018-12-14,0.4,7.592,20.99,63.33
2018-12-15,0.79,6.586,20.68,58.5
2018-12-16,2.43,5.994,21.58,62.99
2018-12-17,1.97,5.71,21.82,56.93
2018-12-18,5.85,5.263,21.33,51.64
2018-12-19,0.47,4.664,21.53,61.17
2018-12-20,4.62,4.475,21.88,60.08
2018-12-21,0.51,2.478,19.67,59.61
2018-12-22,3.09,2.46,21.05,59.6
2018-12-23,2.27,2.786,21.86,60.82
2018-12-24,0.0,2.722,21.28,60.32
2018-12-25,2.66,2.463,21.37,60.93
2018-12-26,3.34,2.509,22.12,59.89
2018-12-27,0.0,2.3295,22.23,57.92
2018-12-28,3.19,2.15,22.38,58.03
2018-12-29,3.57,2.604,21.21,72.38
2018-12-30,0.0,2.483,20.67,65.15
2018-12-31,0.0,2.22,22.98,70.26
2019-01-01,3.01,2.449,21.52,65.5
2019-01-02,1.5,2.315,21.53,65.94
2019-01-03,0.41,2.163,21.53,67.64
2019-01-04,0.0,2.096,23.67,68.98
2019-01-05,0.7,1.884,22.81,63.66
2019-01-06,4.78,1.609,23.03,66.61
2019-01-07,0.0,2.176,23.46,69.0
2019-01-08,0.0,1.871,22.81,62.63
2019-01-09,1.25,1.928,23.95,72.66
2019-01-10,2.5,1.683,21.83,72.29
2019-01-11,2.84,1.9095,22.02,63.13
2019-01-12,0.0,2.136,22.05,67.14
2019-01-13,0.1,2.058,23.7,70.42
2019-01-14,0.0,1.804,23.87,72.96
2019-01-15,0.0,1.735,22.97,75.35
2019-01-16,0.0,1.668,23.29,69.19
2019-01-17,0.0,1.651,24.87,78.44
2019-01-18,0.0,1.366,22.99,71.6
2019-01-19,0.99,1.154,24.06,71.4
2019-01-20,0.56,1.137,23.16,74.08
2019-01-21,0.46,1.279,25.02,73.65
2019-01-22,0.08,1.41,24.64,73.79
2019-01-23,7.01,1.371,22.69,79.33
2019-01-24,0.9,2.11,23.9,74.4
2019-01-25,2.28,2.261,22.16,71.01
2019-01-26,0.93,2.1775,25.22,71.75
2019-01-27,0.97,2.094,26.44,78.99
2019-01-28,1.24,2.323,22.29,76.93
2019-01-29,1.79,2.306,23.12,70.5
2019-01-30,0.76,2.523,24.78,70.65
2019-01-31,3.88,1.949,24.67,75.84
2019-02-01,1.3,2.129,24.35,77.9
2019-02-02,1.04,2.051,23.1,74.3
2019-02-03,3.13,2.122,25.23,71.58
2019-02-04,1.26,2.23,25.86,73.52
2019-02-05,3.09,2.375,27.89,82.11
2019-02-06,2.93,2.227,26.42,78.93
2019-02-07,1.25,2.652,23.88,80.71
2019-02-08,2.28,2.133,25.23,81.47
2019-02-09,0.55,2.413,25.9,76.35
2019-02-10,0.0,2.326,24.68,77.37
2019-02-11,0.0,1.957,26.22,78.24
2019-02-12,4.04,1.802,26.2,80.24
2019-02-13,1.83,1.974,26.8,82.5
2019-02-14,3.14,2.001,26.42,85.08
2019-02-15,0.0,2.087,25.96,82.15
2019-02-16,2.56,1.861,25.1,82.4
2019-02-17,3.79,2.261,24.5,85.95
2019-02-18,2.16,2.306,26.07,79.77
2019-02-19,4.24,2.67,25.5,84.17
2019-02-20,1.0,2.529,25.65,82.55
2019-02-21,6.67,2.439,27.13,82.87
2019-02-22,5.99,2.773,27.43,80.59
2019-02-23,4.14,3.375,24.87,77.25
2019-02-24,1.56,3.302,25.95,82.66
2019-02-25,1.38,3.29,25.77,82.86
2019-02-26,3.02,3.102,26.56,80.27
2019-02-27,4.61,3.023,24.03,81.89
2019-02-28,5.8,3.43,24.88,79.7
2019-03-01,14.83,3.537,26.26,79.9
2019-03-02,0.23,3.936,27.21,81.24
2019-03-03,11.95,3.786,26.54,78.85
2019-03-04,2.75,4.514,27.17,81.24
2019-03-05,1.63,4.608,26.73,85.28
2019-03-06,3.74,4.651,27.85,87.65
2019-03-07,20.75,4.39,28.09,89.65
2019-03-08,2.6,5.555,25.88,82.35
2019-03-09,13.4,4.738,27.55,87.28
2019-03-10,2.07,5.905,27.21,84.81
2019-03-11,6.48,5.03,29.23,83.2
2019-03-12,22.62,5.113,25.96,85.23
2019-03-13,11.7,6.871,26.66,87.43
2019-03-14,11.81,7.668,25.77,82.73
2019-03-15,2.74,7.013,25.86,82.75
2019-03-16,7.0,6.888,27.24,83.17
2019-03-17,2.03,6.296,27.08,82.6
2019-03-18,3.71,6.515,27.43,88.15
2019-03-19,3.3,6.121,27.43,82.33
2019-03-20,12.72,4.523,26.69,82.93
2019-03-21,2.92,4.587,26.69,85.68
2019-03-22,11.52,3.834,25.98,85.49
2019-03-23,6.81,4.939,26.26,83.61
2019-03-24,13.35,4.783,26.91,89.94
2019-03-25,25.33,5.481,27.18,83.03
2019-03-26,35.1,7.449,27.7,84.43
2019-03-27,22.02,9.873,27.6,79.19
2019-03-28,0.61,10.611,28.55,84.07
2019-03-29,3.4,10.307,26.03,81.03
2019-03-30,34.38,9.678,26.77,82.25
2019-03-31,11.87,11.931,26.11,79.13
2019-04-01,16.03,11.62,28.28,82.31
2019-04-02,17.68,11.024,26.49,84.75
2019-04-03,5.08,9.68,28.14,84.23
2019-04-04,0.03,8.455,28.44,83.69
2019-04-05,42.75,8.216,27.39,83.93
2019-04-06,1.85,11.507,27.26,83.35
2019-04-07,0.46,8.617,26.99,84.72
2019-04-08,0.53,8.027,26.63,84.44
2019-04-09,7.43,6.58,26.49,85.54
2019-04-10,10.87,5.863,26.77,84.06
2019-04-11,2.59,6.354,28.72,83.29
2019-04-12,31.03,6.539,25.84,86.85
2019-04-13,5.49,5.57,27.07,86.25
2019-04-14,43.82,5.748,27.55,84.26
2019-04-15,1.14,9.252,26.53,87.85
2019-04-16,1.24,9.489,27.21,84.42
2019-04-17,10.66,8.835,25.26,83.59
2019-04-18,2.16,8.867,28.07,83.76
2019-04-19,15.01,8.694,27.84,84.35
2019-04-20,43.55,7.647,26.59,80.99
2019-04-21,1.14,10.474,25.77,77.99
2019-04-22,20.73,7.284,27.41,84.33
2019-04-23,8.2,8.653,25.44,85.85
2019-04-24,1.75,9.417,25.55,80.21
2019-04-25,7.21,8.604,26.46,86.29
2019-04-26,30.38,8.951,28.0,77.98
2019-04-27,17.31,10.397,27.08,81.08
2019-04-28,0.0,8.131,25.75,87.72
2019-04-29,17.33,8.01,24.68,83.5
2019-04-30,2.89,7.865,26.36,81.36
2019-05-01,15.98,7.202,26.52,82.84
2019-05-02,14.1,8.235,26.15,85.49
2019-05-03,31.2,9.155,27.99,77.38
2019-05-04,1.01,9.021,26.0,85.48
2019-05-05,23.4,7.887,23.8,79.86
2019-05-06,3.56,9.677,25.63,83.25
2019-05-07,1.06,8.455,26.44,79.08
2019-05-08,0.0,8.486,26.32,85.76
2019-05-09,1.12,7.105,25.7,80.4
2019-05-10,0.03,6.0,25.48,76.29
2019-05-11,9.37,3.509,23.76,81.46
2019-05-12,5.59,4.11,25.79,83.73
2019-05-13,0.79,2.899,25.31,83.16
2019-05-14,3.76,2.874,25.84,79.63
2019-05-15,17.16,2.849,26.02,81.55
2019-05-16,5.11,4.207,26.71,77.6
2019-05-17,20.57,4.451,24.45,80.39
2019-05-18,0.38,6.036,24.05,79.45
2019-05-19,34.15,5.722,24.7,69.42
2019-05-20,3.58,7.749,24.47,74.84
2019-05-21,29.69,8.159,24.32,78.2
2019-05-22,36.12,10.168,26.52,77.8
2019-05-23,6.35,11.536,25.16,76.95
2019-05-24,3.68,11.685,26.91,77.02
2019-05-25,16.86,10.331,24.87,80.1
2019-05-26,0.77,11.819,23.63,77.25
2019-05-27,4.86,9.047,23.92,68.91
2019-05-28,2.08,8.986,25.68,81.46
2019-05-29,3.3,6.893,23.45,69.6
2019-05-30,1.99,4.312,25.06,77.9
2019-05-31,0.27,3.766,24.07,70.03
2019-06-01,1.5,3.66,23.43,78.69
2019-06-02,6.35,2.516,25.67,73.28
2019-06-03,5.37,2.742,23.61,74.96
2019-06-04,4.24,2.797,23.3,67.54
2019-06-05,1.07,3.158,23.97,75.38
2019-06-06,4.42,2.828,23.46,74.12
2019-06-07,1.58,2.959,26.1,74.41
2019-06-08,0.0,3.251,24.87,75.08
2019-06-09,1.29,3.1,23.14,72.45
2019-06-10,0.74,2.647,23.17,70.96
2019-06-11,3.1,2.38,21.55,68.83
2019-06-12,0.66,2.296,23.62,69.6
2019-06-13,0.14,2.135,22.65,74.22
2019-06-14,1.35,1.998,23.41,67.76
